Fecha,Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas,Tramo,Biogas_actual,Biogas_lag_1,Biogas_lag_2,Biogas_lag_3,Biogas_lag_7,Biogas_media_3d,Biogas_desv_3d,Biogas_media_7d,Biogas_desv_7d,Fecha_objetivo_D1,Biogas_D1,Fecha_objetivo_D3,Biogas_D3,Fecha_objetivo_D7,Biogas_D7,Fecha_objetivo_D15,Biogas_D15,Fecha_objetivo_D30,Biogas_D30,temperatura_baja_atipica,temperatura_alta_atipica,lodo_primario_atipico,tramo_observado
2021-01-18,2021,1,18,13267,23408,4832,95.5,91.7,7.18,7.1,27104,20.7,9.2,169725.0,5042.03375,4529.0725,1203.2,1634.8,0.24,0.36,4.58,237.0,3.64,1.71,75.7,1,75.7,96.9,128.7,158.9,67.9,100.4333333333333,26.67608167128952,110.14285714285714,32.994335733216474,2021-01-19,90.0,2021-01-21,46.9,2021-01-25,118.4,2021-02-02,108.7,2021-02-17,68.1,0,0,0,1
2021-01-19,2021,1,19,15316,23200,13458,95.8,92.0,7.29,7.23,5700,16.5,8.45,198575.0,4704.23,4599.1355,1194.9,1070.4,0.25,0.23,4.58,255.0,3.69,1.81,90.0,1,90.0,75.7,96.9,128.7,69.1,87.5333333333333,10.813109327723609,113.12857142857142,29.4125094863687,2021-01-20,88.1,2021-01-22,58.5,2021-01-26,139.8,2021-02-03,129.4,2021-02-18,74.8,0,0,0,1
2021-01-20,2021,1,20,8719,17689,5619,94.4,91.3,,,13450,26.8,8.45,186825.0,,,,,,,4.52,417.9,3.6,2.3,88.1,1,88.1,90.0,75.7,96.9,104.5,84.59999999999997,7.7659513261395485,110.78571428571429,30.833230373058708,2021-01-21,46.9,2021-01-23,84.4,2021-01-27,175.8,2021-02-04,146.6,2021-02-19,80.3,0,0,0,1
2021-01-21,2021,1,21,6216,15408,0,,,,,21672,39.7,9.38,,,,,,,,4.45,483.0,3.6,2.26,46.9,1,46.9,88.1,90.0,75.7,137.2,74.99999999999996,24.353849798337112,97.88571428571427,36.338520817971,2021-01-22,58.5,2021-01-24,97.8,2021-01-28,150.4,2021-02-05,173.0,2021-02-20,87.3,1,0,0,1
2021-01-22,2021,1,22,8730,19202,4436,85.0,85.0,,,22300,26.5,9.61,200925.0,,,,,,,3.95,308.0,3.51,2.2,58.5,1,58.5,46.9,88.1,90.0,158.9,64.49999999999996,21.245234759822264,83.54285714285713,26.806084952417216,2021-01-23,84.4,2021-01-25,118.4,2021-01-29,110.1,2021-02-06,166.0,2021-02-21,53.0,0,0,0,1
2021-01-23,2021,1,23,12728,23015,8135,90.8,90.1,7.21,7.15,0,19.6,9.38,,4916.92125,4408.9645,1568.4,1286.2,0.32,0.29,3.79,381.0,3.45,,84.4,1,84.4,58.5,46.9,88.1,128.7,63.26666666666663,19.199045115142923,77.21428571428571,18.223650253762216,2021-01-24,97.8,2021-01-26,139.8,2021-01-30,102.8,2021-02-07,154.8,2021-02-22,9.4,0,0,0,1
2021-01-24,2021,1,24,12777,23018,8128,92.5,92.2,7.21,7.13,0,19.5,,,4774.293,4816.83125,190.6,1311.1,0.4,0.27,3.75,388.0,3.44,,97.8,1,97.8,84.4,58.5,46.9,96.9,80.23333333333329,19.97857185419669,77.34285714285714,18.38811728108335,2021-01-25,118.4,2021-01-27,175.8,2021-01-31,97.7,2021-02-08,48.3,2021-02-23,1.6,0,0,0,1
2021-01-25,2021,1,25,12341,23688,14912,93.9,93.8,7.2,7.06,56055,16.8,4.28,94900.0,4789.3065,4589.1265,846.3,1120.2,0.18,0.24,4.02,172.0,3.43,2.14,118.4,1,118.4,97.8,84.4,58.5,75.7,100.19999999999997,17.126587517657317,83.44285714285715,23.98352609208125,2021-01-26,139.8,2021-01-28,150.4,2021-02-01,97.0,2021-02-09,105.2,2021-02-24,6.8,0,0,0,1
2021-01-26,2021,1,26,11940,23489,19942,94.3,94.7,7.28,7.19,32615,15.5,7.49,194700.0,4967.0,4334.0,954.0,879.0,0.19,0.2,3.53,431.0,3.43,2.21,139.8,1,139.8,118.4,97.8,84.4,90.0,118.66666666666663,21.001269802878987,90.55714285714286,32.22343128547209,2021-01-27,175.8,2021-01-29,110.1,2021-02-02,108.7,2021-02-10,96.8,2021-02-25,10.8,0,0,0,1
2021-01-27,2021,1,27,12005,24133,9252,94.5,95.2,7.27,7.18,19800,18.9,11.7,290750.0,4717.0,4246.0,879.0,821.0,0.19,0.19,3.23,364.0,3.48,2.26,175.8,1,175.8,139.8,118.4,97.8,88.1,144.66666666666663,29.007815038939547,103.08571428571429,45.44529416677571,2021-01-28,150.4,2021-01-30,102.8,2021-02-03,129.4,2021-02-11,94.8,2021-02-26,7.8,0,0,0,1
2021-01-28,2021,1,28,13142,23420,2775,95.1,95.3,7.29,7.22,2500,21.8,12.29,260700.0,4616.65125,4401.45775,1170.0,1111.9,0.25,0.25,3.06,434.0,3.45,2.38,150.4,1,150.4,175.8,139.8,118.4,46.9,155.3333333333333,18.500090089870685,117.87142857142858,40.70858690275386,2021-01-29,110.1,2021-01-31,97.7,2021-02-04,146.6,2021-02-12,91.5,2021-02-27,8.1,0,0,0,1
2021-01-29,2021,1,29,12321,23406,3032,95.8,95.6,7.25,7.19,13000,22.1,,277000.0,4586.62425,4391.44875,1120.2,1062.1,0.24,0.24,3.56,410.0,3.47,2.44,110.1,1,110.1,150.4,175.8,139.8,58.5,145.4333333333333,33.130398931092394,125.24285714285715,31.880498592026512,2021-01-30,102.8,2021-02-01,97.0,2021-02-05,173.0,2021-02-13,89.7,2021-02-28,2.9,0,0,0,1
2021-01-30,2021,1,30,12825,22983,3801,95.1,95.6,7.16,7.14,0,21.7,,,,,,,,,3.77,378.0,3.41,,102.8,1,102.8,110.1,150.4,175.8,84.4,121.09999999999997,25.635717271026056,127.87142857142858,28.534699010486538,2021-01-31,97.7,2021-02-02,108.7,2021-02-06,166.0,2021-02-14,86.5,2021-03-01,9.2,0,0,0,1
2021-01-31,2021,1,31,11429,22918,3802,95.6,95.0,7.18,7.16,0,22.5,,,,,,,,,3.19,362.0,3.5,,97.7,1,97.7,102.8,110.1,150.4,97.8,103.5333333333333,6.232442004006843,127.85714285714286,28.55228287095221,2021-02-01,97.0,2021-02-03,129.4,2021-02-07,154.8,2021-02-15,84.7,2021-03-02,64.9,0,0,0,1
2021-02-01,2021,2,1,12052,22891,3921,95.3,95.1,7.18,7.08,4921,22.1,11.66,20930.0,4631.66475,4291.35875,1950.2,1784.2,0.42,0.42,2.88,263.0,1.89,2.2,97.0,1,97.0,97.7,102.8,110.1,118.4,99.16666666666663,3.1659648345025904,124.8,30.791503156986035,2021-02-02,108.7,2021-02-04,146.6,2021-02-08,48.3,2021-02-16,75.1,2021-03-03,65.0,0,0,0,1
2021-02-02,2021,2,2,17097,23532,3801,95.4,95.4,7.3,7.23,6500,19.3,14.45,,4654.185,4549.0905,2332.0,1825.7,0.5,0.4,2.92,445.0,3.47,2.41,108.7,1,108.7,97.0,97.7,102.8,139.8,101.13333333333328,6.562265868837367,120.35714285714286,30.50884337056288,2021-02-03,129.4,2021-02-05,173.0,2021-02-09,105.2,2021-02-17,68.1,2021-03-04,82.7,0,0,0,1
2021-02-03,2021,2,3,10732,23936,4570,95.5,95.1,7.26,7.22,7710,21.9,19.63,581600.0,4839.3515,4441.49375,1626.5,1717.8,0.34,0.39,2.98,556.0,3.42,2.22,129.4,1,129.4,108.7,97.0,97.7,175.8,111.69999999999997,16.407010696649742,113.72857142857143,19.515097940288772,2021-02-04,146.6,2021-02-06,166.0,2021-02-10,96.8,2021-02-18,74.8,2021-03-05,73.9,0,0,0,1
2021-02-04,2021,2,4,16724,23403,10688,95.5,95.5,7.23,7.17,13000,16.9,19.55,462000.0,4904.41,4604.14,2058.1,2166.0,0.42,0.47,3.27,279.0,2.95,2.38,146.6,1,146.6,129.4,108.7,97.0,150.4,128.23333333333332,18.97691580139722,113.1857142857143,18.342612370418887,2021-02-05,173.0,2021-02-07,154.8,2021-02-11,94.8,2021-02-19,80.3,2021-03-06,73.9,0,0,0,1
2021-02-05,2021,2,5,10933,23438,10765,95.5,95.5,7.22,7.13,16368,19.0,15.36,385800.0,4481.52975,4456.50725,1095.3,1037.2,0.24,0.23,3.11,735.0,3.47,2.43,173.0,1,173.0,146.6,129.4,108.7,110.1,149.66666666666663,21.961177867621977,122.17142857142858,28.9301869037469,2021-02-06,166.0,2021-02-08,48.3,2021-02-12,91.5,2021-02-20,87.3,2021-03-07,67.5,0,0,0,1
2021-02-06,2021,2,6,10717,23029,8134,95.4,95.7,7.2,7.22,0,20.5,,,4241.31375,4398.9555,1502.0,2166.0,0.35,0.49,2.91,959.0,3.53,,166.0,1,166.0,173.0,146.6,129.4,102.8,161.86666666666665,13.676744251953199,131.20000000000002,31.614395455235474,2021-02-07,154.8,2021-02-09,105.2,2021-02-13,89.7,2021-02-21,53.0,2021-03-08,67.9,0,0,0,1
2021-02-07,2021,2,7,10974,22757,8134,95.2,95.3,7.25,7.13,0,20.5,,,4328.8925,4186.26425,1394.1,2664.0,0.32,0.64,2.94,715.0,3.66,,154.8,1,154.8,166.0,173.0,146.6,97.7,164.59999999999994,9.180413934022937,139.35714285714286,28.7684930171221,2021-02-08,48.3,2021-02-10,96.8,2021-02-14,86.5,2021-02-22,9.4,2021-03-09,86.4,0,0,0,1
2021-02-08,2021,2,8,10974,25999,4330,95.9,99.0,7.28,7.29,26868,20.8,14.87,284500.0,4534.077,4949.4505,2041.5,1111.9,0.45,0.22,2.89,465.0,3.58,2.34,48.3,1,48.3,154.8,166.0,173.0,97.0,123.03333333333329,64.96278421783752,132.4,43.05852606240349,2021-02-09,105.2,2021-02-11,94.8,2021-02-15,84.7,2021-02-23,1.6,2021-03-10,108.9,0,0,0,1
2021-02-09,2021,2,9,11940,23322,3785,95.0,93.6,7.22,7.11,0,22.0,,,5469.9185,5319.7835,1593.3,1360.9,0.29,0.26,5.53,298.0,3.48,2.69,105.2,1,105.2,48.3,154.8,166.0,108.7,102.76666666666664,53.29168165233024,131.9,43.3985790858028,2021-02-10,96.8,2021-02-12,91.5,2021-02-16,75.1,2021-02-24,6.8,2021-03-11,120.0,0,0,0,1
2021-02-10,2021,2,10,12218,24166,3791,95.7,94.0,7.32,7.26,29341,21.4,12.27,254550.0,4831.84475,4816.83125,2456.5,1717.8,0.51,0.36,5.49,236.0,3.5,2.64,96.8,1,96.8,105.2,48.3,154.8,129.4,83.4333333333333,30.71487153372619,127.24285714285715,45.413942688079885,2021-02-11,94.8,2021-02-13,89.7,2021-02-17,68.1,2021-02-25,10.8,2021-03-12,127.6,0,0,0,1
2021-02-11,2021,2,11,17657,22728,3792,95.2,95.1,7.34,7.26,17317,19.4,9.38,215200.0,4891.89875,4641.67375,2381.8,2332.0,0.49,0.5,5.39,381.0,3.62,2.49,94.8,1,94.8,96.8,105.2,48.3,146.6,98.93333333333328,5.518453889751155,119.84285714285714,45.95120082373118,2021-02-12,91.5,2021-02-14,86.5,2021-02-18,74.8,2021-02-26,7.8,2021-03-13,98.5,0,0,0,1
2021-02-12,2021,2,12,12011,22427,3788,95.2,95.3,7.28,7.3,20000,22.4,9.16,198350.0,5207.18225,5124.608,2132.8,2356.9,0.41,0.46,5.34,601.0,3.74,2.26,91.5,1,91.5,94.8,96.8,105.2,173.0,94.36666666666663,2.6764404221479814,108.2,40.203275156799734,2021-02-13,89.7,2021-02-15,84.7,2021-02-19,80.3,2021-02-27,8.1,2021-03-14,101.3,0,0,0,1
2021-02-13,2021,2,13,12493,21586,3786,95.5,95.3,7.3,7.32,0,22.7,,,5384.842,5332.29475,2556.1,2415.0,0.47,0.45,5.43,588.0,3.73,,89.7,1,89.7,91.5,94.8,96.8,166.0,91.99999999999996,2.586503431270349,97.3,31.27181904953222,2021-02-14,86.5,2021-02-16,75.1,2021-02-20,87.3,2021-02-28,2.9,2021-03-15,102.4,0,0,0,1
2021-02-14,2021,2,14,12068,22599,3790,95.1,95.5,7.32,7.36,0,22.3,,,5454.905,5204.68,2539.5,2962.8,0.47,0.57,5.42,223.0,4.17,,86.5,1,86.5,89.7,91.5,94.8,154.8,89.23333333333329,2.5324559884241777,87.54285714285716,18.310002470677365,2021-02-15,84.7,2021-02-17,68.1,2021-02-21,53.0,2021-03-01,9.2,2021-03-16,87.3,0,0,0,1
2021-02-15,2021,2,15,11863,23110,3780,95.4,95.4,7.55,7.48,15000,22.1,,,5524.968,5304.77,2688.9,2630.8,0.49,0.5,5.57,114.0,3.81,2.95,84.7,1,84.7,86.5,89.7,91.5,48.3,86.96666666666663,2.5324559884239903,92.74285714285713,6.956257888372441,2021-02-16,75.1,2021-02-18,74.8,2021-02-22,9.4,2021-03-02,64.9,2021-03-17,102.5,0,0,0,1
2021-02-16,2021,2,16,12101,17312,3790,95.4,95.5,7.33,7.26,4050,25.8,9.24,241950.0,5449.9005,5379.8375,2556.1,2531.2,0.47,0.47,5.56,53.3,3.61,3.46,75.1,1,75.1,84.7,86.5,89.7,105.2,82.09999999999997,6.128621378415317,88.44285714285715,7.268621405939217,2021-02-17,68.1,2021-02-19,80.3,2021-02-23,1.6,2021-03-03,65.0,2021-03-18,129.5,0,0,0,1
2021-02-17,2021,2,17,11462,22971,3798,95.2,95.7,7.51,7.6,12812,22.4,7.86,199900.0,5322.28575,5217.19125,2066.4,2581.0,0.39,0.49,5.36,307.0,2.96,2.91,68.1,1,68.1,75.1,84.7,86.5,96.8,75.96666666666663,8.33386664959911,84.34285714285714,9.51592649944704,2021-02-18,74.8,2021-02-20,87.3,2021-02-24,6.8,2021-03-04,82.7,2021-03-19,136.6,0,0,0,1
2021-02-18,2021,2,18,16022,33746,3796,95.5,95.0,7.58,7.62,9334,16.0,6.66,182050.0,6405.76,6643.47375,1211.5,1186.6,0.19,0.18,5.25,254.2,3.56,2.95,74.8,1,74.8,68.1,75.1,84.7,94.8,72.66666666666663,3.9576929306477253,81.48571428571428,8.830709403635147,2021-02-19,80.3,2021-02-21,53.0,2021-02-25,10.8,2021-03-05,73.9,2021-03-20,122.7,0,0,0,1
2021-02-19,2021,2,19,12910,21675,6028,95.7,95.5,7.37,7.3,10000,21.1,5.18,141500.0,6143.02375,6355.715,1203.2,1228.1,0.2,0.19,5.14,341.0,3.38,2.41,80.3,1,80.3,74.8,68.1,75.1,91.5,74.39999999999996,6.109828148153291,79.88571428571429,7.649494225423255,2021-02-20,87.3,2021-02-22,9.4,2021-02-26,7.8,2021-03-06,73.9,2021-03-21,106.2,0,0,0,1
2021-02-20,2021,2,20,12387,22418,8129,95.2,95.6,7.48,7.37,0,20.0,,,5967.86625,5680.1075,1759.3,2058.1,0.29,0.36,5.05,361.0,3.63,,87.3,1,87.3,80.3,74.8,68.1,89.7,80.79999999999995,6.26498204306833,79.54285714285713,7.175387827582026,2021-02-21,53.0,2021-02-23,1.6,2021-02-27,8.1,2021-03-07,67.5,2021-03-22,112.6,0,0,0,1
2021-02-21,2021,2,21,12598,23468,9403,95.5,95.9,7.41,7.27,0,18.9,,,5875.283,5717.64125,1593.3,1817.4,0.27,0.32,5.24,217.0,3.51,,53.0,1,53.0,87.3,80.3,74.8,86.5,73.53333333333329,18.123557413855018,74.75714285714285,11.580998394333111,2021-02-22,9.4,2021-02-24,6.8,2021-02-28,2.9,2021-03-08,67.9,2021-03-23,138.9,0,0,0,1
2021-02-22,2021,2,22,13425,24802,7490,95.1,95.3,7.31,7.17,23940,18.8,4.83,123750.0,5805.22,5655.085,1709.5,2016.6,0.29,0.36,5.36,410.0,3.68,2.42,9.4,1,9.4,53.0,87.3,80.3,84.7,49.899999999999956,39.04241283527386,63.99999999999999,26.354632736327215,2021-02-23,1.6,2021-02-25,10.8,2021-03-01,9.2,2021-03-09,86.4,2021-03-24,136.8,0,0,0,1
2021-02-23,2021,2,23,16091,21222,25907,95.8,95.0,7.33,7.29,27632,13.6,4.2,82550.0,5818.0,5822.73575,1710.0,1502.0,0.29,0.26,5.6,311.0,3.76,1.61,1.6,1,1.6,9.4,53.0,87.3,75.1,21.333333333333297,27.700060168405397,53.5,34.55961033730981,2021-02-24,6.8,2021-02-26,7.8,2021-03-02,64.9,2021-03-10,108.9,2021-03-25,112.1,0,0,0,1
2021-02-24,2021,2,24,15947,24203,12584,95.5,95.4,7.33,7.31,29017,16.3,4.45,,5554.995,5524.968,1875.5,2647.4,0.34,0.48,5.8,381.0,4.2,2.99,6.8,1,6.8,1.6,9.4,53.0,68.1,5.933333333333295,3.971565602287515,44.74285714285714,37.85304290467125,2021-02-25,10.8,2021-02-27,8.1,2021-03-03,65.0,2021-03-11,120.0,2021-03-26,126.4,0,0,0,1
2021-02-25,2021,2,25,8126,23177,3793,95.8,95.7,7.31,7.25,0,24.4,4.26,88350.0,5860.0,5893.0,2805.0,3403.0,0.48,0.58,4.95,194.0,,3.63,10.8,1,10.8,6.8,1.6,9.4,74.8,6.399999999999963,4.61302503786184,35.6,37.10494127022294,2021-02-26,7.8,2021-02-28,2.9,2021-03-04,82.7,2021-03-12,127.6,2021-03-27,122.0,0,0,0,1
2021-02-26,2021,2,26,779,23459,3796,95.2,95.5,7.36,7.28,19562,30.6,3.32,83100.0,6221.0,5910.0,1394.0,1693.0,0.22,0.29,4.48,281.0,,1.2,7.8,1,7.8,10.8,6.8,1.6,80.3,8.466666666666628,2.0816659994519617,25.24285714285714,32.36386138595875,2021-02-27,8.1,2021-03-01,9.2,2021-03-05,73.9,2021-03-13,98.5,2021-03-28,101.4,0,0,0,1
2021-02-27,2021,2,27,213,25284,3800,95.3,95.4,7.22,7.22,0,29.3,,,,,,,,,4.35,284.0,,,8.1,1,8.1,7.8,10.8,6.8,87.3,8.899999999999963,1.6522711641680254,13.928571428571429,17.470042385535596,2021-02-28,2.9,2021-03-02,64.9,2021-03-06,73.9,2021-03-14,101.3,2021-03-29,123.3,0,0,0,1
2021-02-28,2021,2,28,11602,23959,3797,95.9,95.6,7.19,7.21,0,21.8,,,,,,,,,4.11,464.0,,,2.9,1,2.9,8.1,7.8,10.8,53.0,6.266666666666629,2.91947483860942,6.771428571428571,3.3589255651787195,2021-03-01,9.2,2021-03-03,65.0,2021-03-07,67.5,2021-03-15,102.4,2021-03-30,129.1,0,0,0,1
2021-03-01,2021,3,1,19898,23746,3803,95.5,95.8,7.23,7.13,5837,18.1,4.27,94500.0,,,,,,,6.04,252.9,,2.28,9.2,1,9.2,2.9,8.1,7.8,9.4,6.733333333333295,3.365016097030395,6.742857142857143,3.333595227811465,2021-03-02,64.9,2021-03-04,82.7,2021-03-08,67.9,2021-03-16,87.3,2021-03-31,129.3,0,0,0,1
2021-03-02,2021,3,2,28073,22596,3799,95.7,95.3,7.29,7.13,20250,15.8,4.25,114900.0,5737.65925,6060.4495,1294.5,1784.2,0.23,0.29,7.08,214.0,3.37,3.37,64.9,1,64.9,9.2,2.9,8.1,1.6,25.66666666666663,34.12276854730989,15.785714285714286,21.794756905537117,2021-03-03,65.0,2021-03-05,73.9,2021-03-09,86.4,2021-03-17,102.5,2021-04-01,135.6,0,0,0,1
2021-03-03,2021,3,3,20832,26173,3796,95.3,95.1,7.25,7.2,20681,16.9,3.76,115000.0,5707.63225,5409.8645,1012.3,1153.4,0.18,0.21,7.98,283.0,3.37,3.7,65.0,1,65.0,64.9,9.2,2.9,6.8,46.366666666666625,32.18731634251741,24.099999999999998,28.01035522802287,2021-03-04,82.7,2021-03-06,73.9,2021-03-10,108.9,2021-03-18,129.5,2021-04-02,140.6,0,0,0,1
